Id,Title,Name,Price,Image
321929787,Ghassy Co,Erkek 3'lü Paket,"499,90 TL",https://cdn.dsmcdn.com/ty470/product/media/images/20220704/22/135266465/513777328/1/1_org.jpg
468273150,NEW MODA,Unisex Baskılı Siyah,124 TL,https://cdn.dsmcdn.com/ty1015/product/media/images/prod/SPM/PIM/20231014/18/7a6cf6f3-1aaa-353b-9a5b-b89a30b7d536/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
812478874,milano ışığını taşı,Milano,249 TL,https://cdn.dsmcdn.com/ty1199/product/media/images/prod/SPM/PIM/20240307/17/d4461271-8867-3cf9-a609-b2c224010944/1_org.jpg
358098132,DAXİS Sportwear Company,,"124,97 TL",https://cdn.dsmcdn.com/ty1324/product/media/images/prod/QC/20240521/23/99a15f57-2cbf-3c69-af3b-8efb6517dd6c/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
823255221,BMS,Borussia Dortmund,315 TL,https://cdn.dsmcdn.com/ty1322/product/media/images/prod/QC/20240517/01/971ef34a-a033-37dd-abae-89efb138d8ed/1_org.jpg
799706524,Bershka,Fitilli kolsuz,280 TL,https://cdn.dsmcdn.com/ty1143/product/media/images/prod/SPM/PIM/20240124/13/40a0aff6-eb94-3de7-8299-fa89abf3ad14/1_org.jpg
83713116,Under Armour,Live Sportstyle,520 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
806924709,Teenage Millionaire,Kadın,"189,75 TL",https://cdn.dsmcdn.com/ty1319/product/media/images/prod/QC/20240517/10/34b15f81-556e-31c9-959c-2430b8759d26/1_org.jpg
750495735,Eldemir,Pamuk Bisiklet Yaka,70 TL,https://cdn.dsmcdn.com/ty981/product/media/images/20230810/10/401767178/988346456/1/1_org.jpg
824852063,Teenage Millionaire,Kadın,185 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
824052543,Defacto,Coool Fitted Kısa,"199,99 TL",https://cdn.dsmcdn.com/ty1271/product/media/images/prod/SPM/PIM/20240424/01/05937cd0-4bd1-3ce6-8a50-9ae9753e21c9/1_org.jpg
739416538,LOS OJOS,Siyah Seamless,"254,95 TL",https://cdn.dsmcdn.com/ty957/product/media/images/20230624/10/388900001/972715364/1/1_org.jpg
798196758,Calvin Klein,Bright White,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
826188283,DM DOLCE MORE,ÖRÜMCEK AĞI,"99,99 TL",https://cdn.dsmcdn.com/ty1291/product/media/images/prod/SPM/PIM/20240503/10/2c4d6611-4bcb-3e1d-a878-a886db02ef83/1_org.jpg
804579184,Köstebek,Siyah Vintage The,"266,90 TL",https://cdn.dsmcdn.com/ty1165/product/media/images/prod/SPM/PIM/20240209/10/d5032874-4032-31ff-bc58-72092fc8eb16/1_org.jpg
811277966,Ltb,Logolu Bisiklet Yaka,"275,70 TL",https://cdn.dsmcdn.com/ty1242/product/media/images/prod/SPM/PIM/20240406/04/84199918-a194-39a3-947b-ff077ad6793e/1_org.jpg
815544612,MODAGEN,Kadın Lacivert Beyaz,"201,03 TL",https://cdn.dsmcdn.com/ty1212/product/media/images/prod/SPM/PIM/20240318/13/7c5d2c85-2e31-3cc4-8cce-c5dd14ef393c/1_org.jpg
234665486,Lela,Dar Kesim Çizgili,"189,99 TL",https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240523/09/b46651f0-50d6-3d53-a507-2be889dfe3f1/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
334422120,GALASHOP,Kedi Panda Köpek 3d,179 TL,https://cdn.dsmcdn.com/ty496/product/media/images/20220801/5/152907474/532858037/1/1_org.jpg
651280012,KURAFF,Unısex 23 Nisan 29,124 TL,https://cdn.dsmcdn.com/ty737/product/media/images/20230218/17/283462026/860680375/1/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
781968712,BENROMA,A HARF BASKILI,111 TL,https://cdn.dsmcdn.com/ty1053/product/media/images/prod/SPM/PIM/20231120/13/98a6eec3-8e27-3d59-b973-a3183c2a5f15/1_org.jpg
816733187,Mavi,Miav Baskılı Beyaz,"299,99 TL",https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240521/20/4655ea99-d90b-3f76-8c20-5417f7f228b7/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
812062434,REMBY,3 RENK UNİSEX TSHİRT,371 TL,https://cdn.dsmcdn.com/ty1197/product/media/images/prod/SPM/PIM/20240306/18/42ffe39a-e46b-3911-95dd-11df3c13a221/1_org.jpg
307229235,Ozy Fashion,Kalın Askılı,"123,67 TL",https://cdn.dsmcdn.com/ty998/product/media/images/prod/SPM/PIM/20230913/11/66b4c672-c444-3acb-a384-6143bc98c422/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,99 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
645629459,Kalic Studio,Winnie The Pooh,"199,90 TL",https://cdn.dsmcdn.com/ty721/product/media/images/20230207/18/277078312/852670124/1/1_org.jpg
827030905,mercoledi,KADIN  Siyah,124 TL,https://cdn.dsmcdn.com/ty1296/product/media/images/prod/SPM/PIM/20240506/17/9e31122e-c9b0-3ecc-9dab-6461b70c2d4b/1_org.jpg
83713116,Under Armour,Live Sportstyle,124 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
788955592,GRIMELANGE,Basıl Kadın %100,520 TL,https://cdn.dsmcdn.com/ty1321/product/media/images/prod/SPM/PIM/20240507/09/2d22bd52-2b3f-3d45-913c-2f8597389763/1_org.jpg
808075514,uyguntarz,Unisex West Coast,"299,99 TL",https://cdn.dsmcdn.com/ty1180/product/media/images/prod/SPM/PIM/20240222/12/be71ec02-b879-30bd-b8ce-352a1d061cd2/1_org.jpg
824852063,Teenage Millionaire,Kadın,124 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
641621830,Mavi,Logo Baskılı Turuncu,185 TL,https://cdn.dsmcdn.com/ty1322/product/media/images/prod/QC/20240521/16/ae0eefef-2810-356a-b1be-5d300c7746a2/1_org.jpg
824216642,Defacto,Oversize Fit Bisiklet,"299,99 TL",https://cdn.dsmcdn.com/ty1273/product/media/images/prod/SPM/PIM/20240424/18/86edb248-d37b-36c5-9a6c-ae86668bdfcf/1_org.jpg
798196758,Calvin Klein,Bright White,"249,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
736794397,Devinka,Kadın Siyah-Bordo,"1.330,99 TL",https://cdn.dsmcdn.com/ty1316/product/media/images/prod/QC/20240517/00/5251ee3b-d674-36f3-a4f8-a435d3a79f09/1_org.jpg
828873646,mercoledi,Kadın Oversize,340 TL,https://cdn.dsmcdn.com/ty1322/product/media/images/prod/QC/20240519/12/39fcfd7a-1793-3bd7-9cb5-8534e0674bf5/1_org.jpg
811277966,Ltb,Logolu Bisiklet Yaka,170 TL,https://cdn.dsmcdn.com/ty1242/product/media/images/prod/SPM/PIM/20240406/04/84199918-a194-39a3-947b-ff077ad6793e/1_org.jpg
799405357,Mavi,Baskılı Beyaz Tişört,"499,99 TL",https://cdn.dsmcdn.com/ty1167/product/media/images/prod/SPM/PIM/20240212/06/1d36a014-c8ab-3874-98f9-3ebc101b1a3b/1_org.jpg
689280403,Hunors Sportswear & Company,,153 TL,https://cdn.dsmcdn.com/ty829/product/media/images/20230415/19/325595234/911982917/1/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
88800748,Dilvin,Kadın Bej Bisiklet,285 TL,https://cdn.dsmcdn.com/ty327/product/media/images/20220211/12/48514712/148479161/1/1_org.jpg
707552153,GRIMELANGE,Janna Kadın,"277,55 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/SPM/PIM/20240507/09/9f0f715d-2703-35c3-84a0-c6298eb7d319/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
795525793,CLAYES,Thousand Süprem,"123,74 TL",https://cdn.dsmcdn.com/ty1127/product/media/images/prod/SPM/PIM/20240109/11/edae15b8-110f-36f3-b00c-00e61dbae6d6/1_org.jpg
635102616,Stradivarius,Çizgili Kısa,280 TL,https://cdn.dsmcdn.com/ty866/product/media/images/20230505/16/340443568/839439240/2/2_org.jpeg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
735132810,Quzu,Taş Detaylı Vatkalı Crop,"359,99 TL",https://cdn.dsmcdn.com/ty1244/product/media/images/prod/SPM/PIM/20240406/12/f6b5220e-60c0-308b-8c52-09d22a91c1b9/1_org.jpg
804897789,DUBU BUTİK,Düz Basic 4'lü,"383,28 TL",https://cdn.dsmcdn.com/ty1165/product/media/images/prod/SPM/PIM/20240209/23/7c2e8b97-b942-3972-b180-41559e447cfc/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
816100507,Rooted,KARE HAVUZ YAKA,"143,95 TL",https://cdn.dsmcdn.com/ty1216/product/media/images/prod/SPM/PIM/20240320/11/6ff991a1-a5da-3c76-81ca-0d5151e9501c/1_org.jpg
798488331,Endies,Salaş V Yaka Kısa Kol,"114,50 TL",https://cdn.dsmcdn.com/ty1319/product/media/images/prod/QC/20240517/00/4364464f-01e8-3cbc-90e5-99c6251740e4/1_org.jpg
83713116,Under Armour,Live Sportstyle,520 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
807193517,Defacto,Regular Fit Bisiklet,"249,99 TL",https://cdn.dsmcdn.com/ty1322/product/media/images/prod/QC/20240520/09/d98c7d31-3794-30bf-927d-8d32eeed685e/1_org.jpg
799920006,Defacto,Regular Fit Çizgili,"239,99 TL",https://cdn.dsmcdn.com/ty1146/product/media/images/prod/SPM/PIM/20240125/01/0a39c5d6-3409-32cc-9893-1be72f6a3b00/1_org.jpg
824852063,Teenage Millionaire,Kadın,185 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
822444235,VBSVİBES,Unisex Sax Mavisi,"98,90 TL",https://cdn.dsmcdn.com/ty1261/product/media/images/prod/SPM/PIM/20240417/10/b64b50bb-d6ab-3265-bede-6c4ef00e0ff0/1_org.jpg
822366560,uyguntarz,Unisex Şeytan Kalp,"124,90 TL",https://cdn.dsmcdn.com/ty1262/product/media/images/prod/SPM/PIM/20240416/18/74020a02-56ab-36eb-983b-ce84c8d5cfdf/1_org.jpg
798196758,Calvin Klein,Bright White,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
51265044,BASICA,Clasy Kadın Beyaz Uzun,"359,95 TL",https://cdn.dsmcdn.com/ty1150/product/media/images/prod/SPM/PIM/20240128/12/c90ff297-ffd8-3b54-9643-3421ab4aba4e/1_org.jpg
757560895,Köstebek,Siyah Raglan Kollu,"168,60 TL",https://cdn.dsmcdn.com/ty995/product/media/images/prod/SPM/PIM/20230830/16/502922cb-1a1f-3593-8099-c54889241e37/1_org.jpg
811277966,Ltb,Logolu Bisiklet Yaka,"275,70 TL",https://cdn.dsmcdn.com/ty1242/product/media/images/prod/SPM/PIM/20240406/04/84199918-a194-39a3-947b-ff077ad6793e/1_org.jpg
808487816,FAVORİST,V Yaka (düz,"162,12 TL",https://cdn.dsmcdn.com/ty1199/product/media/images/prod/SPM/PIM/20240307/18/9d3129d1-89c4-309d-a343-2539c00e671b/1_org.jpg
781967629,BENROMA,A HARF BASKILI,"93,40 TL",https://cdn.dsmcdn.com/ty1055/product/media/images/prod/SPM/PIM/20231120/13/d0599fd8-de37-36f2-85fe-e77fca2ea9d5/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
350415281,shiron,Kadın Siyah Üzerine,99 TL,https://cdn.dsmcdn.com/ty525/product/media/images/20220910/13/171542829/562140615/1/1_org.jpg
793225688,DUBU BUTİK,Leopar Desen,"124,99 TL",https://cdn.dsmcdn.com/ty1114/product/media/images/prod/SPM/PIM/20231231/09/cea2f2e7-e7cb-331e-844d-22a95d955512/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
805388322,HABBE UNİSEX,3'lü Kadın,"356,75 TL",https://cdn.dsmcdn.com/ty1324/product/media/images/prod/QC/20240522/15/85401579-a434-3d9a-a881-a8b1fbcd6668/1_org.jpg
723184681,Stradivarius,Japone Kollu,280 TL,https://cdn.dsmcdn.com/ty1219/product/media/images/prod/SPM/PIM/20240321/20/267d92dc-10c0-33f3-b907-f1144f76a742/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
350047961,Sun And Dreams,00’s Crop,90 TL,https://cdn.dsmcdn.com/ty1329/product/media/images/prod/QC/20240525/20/8a9250bf-4f02-334d-9fad-4f4cc0409f63/1_org.jpg
828491796,Defacto,Coool Spongebob,"299,99 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/SPM/PIM/20240512/19/a017dc4a-ec38-36bd-8e93-262944b24c77/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
788443536,MANGO,%100 pamuklu tişört,"299,99 TL",https://cdn.dsmcdn.com/ty1330/product/media/images/prod/QC/20240516/08/471c75d7-3718-3a3f-9c35-9c25bb89787a/1_org.jpg
803121907,Defacto,Unisex Yale,"349,99 TL",https://cdn.dsmcdn.com/ty1325/product/media/images/prod/QC/20240515/10/cf1af548-b88a-3041-a043-69dd34ec37ec/1_org.jpg
83713116,Under Armour,Live Sportstyle,520 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
759760612,Tam Moda,Kadın Bisiklet Yaka,289 TL,https://cdn.dsmcdn.com/ty998/product/media/images/prod/SPM/PIM/20230909/15/b4a17a0a-16aa-3b60-af2d-47af57fa0591/1_org.jpg
670175955,DAXİS Sportwear Company,,92 TL,https://cdn.dsmcdn.com/ty1328/product/media/images/prod/QC/20240525/00/0dd9442c-f9c7-331b-bc0c-117414e2a16a/1_org.jpg
824852063,Teenage Millionaire,Kadın,185 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
672479183,Teenage Millionaire,Füme,"199,90 TL",https://cdn.dsmcdn.com/ty1319/product/media/images/prod/QC/20240517/10/64bee158-84df-3eba-b348-7005a320372a/1_org.jpg
798786341,BETİLİNA,Füme Düz Oversize,"123,74 TL",https://cdn.dsmcdn.com/ty1143/product/media/images/prod/SPM/PIM/20240120/20/788d3c4e-72c9-3f7f-88ce-1b0bea1c6a82/1_org.jpg
798196758,Calvin Klein,Bright White,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
822227115,BEGRİFF,Unisex Papatya,"49,90 TL",https://cdn.dsmcdn.com/ty1258/product/media/images/prod/SPM/PIM/20240416/01/07dbfc47-f9e8-3b59-8ee1-293ecf81a971/1_org.jpg
805986632,RASCHA,Kadın Bordo Çizgili NY,"329,90 TL",https://cdn.dsmcdn.com/ty1170/product/media/images/prod/SPM/PIM/20240214/13/81317f19-170c-38f8-8665-ca3d9531f603/1_org.jpg
811277966,Ltb,Logolu Bisiklet Yaka,"275,70 TL",https://cdn.dsmcdn.com/ty1242/product/media/images/prod/SPM/PIM/20240406/04/84199918-a194-39a3-947b-ff077ad6793e/1_org.jpg
830137568,EgeModa,HANDS OF IT'S MINE,124 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240518/15/44392410-147a-33be-b9b4-fac38c91e4ac/1_org.jpg
51441983,BASICA,Kadın Lacivert Uzun,"359,95 TL",https://cdn.dsmcdn.com/ty1149/product/media/images/prod/SPM/PIM/20240128/12/db8a1666-1587-3386-9b2f-240eee352179/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
316426853,viptasarımtshirt,Griland,107 TL,https://cdn.dsmcdn.com/ty681/product/media/images/20230110/21/256029389/505107729/1/1_org.jpg
98328954,BESTTRENDY,Optimistic Baskılı,82 TL,https://cdn.dsmcdn.com/ty1325/product/media/images/prod/QC/20240523/01/a5b141a9-018b-397b-8399-ebac55619a34/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
318876024,Cool mans,Erkek 2'li Siyah -,329 TL,https://cdn.dsmcdn.com/ty1245/product/media/images/prod/SPM/PIM/20240408/17/4b769a52-71c2-374a-913e-4a8bcce078ad/1_org.jpg
279204804,Trend Alaçatı Stili,Kadın,"231,86 TL",https://cdn.dsmcdn.com/ty394/product/media/images/20220411/17/88465421/444509253/2/2_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
641136027,uyguntarz,Sevgili Tshirt Çift,"269,90 TL",https://cdn.dsmcdn.com/ty847/product/media/images/20230426/12/332721992/847585421/1/1_org.jpg
803646263,Tommy Jeans,Bisiklet Yaka Düz,"909,95 TL",https://cdn.dsmcdn.com/ty1274/product/media/images/prod/SPM/PIM/20240424/10/1b6fc7e7-5c07-3984-bbc7-35237b89dbf7/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
246574340,Mambo,Unisex 2 Li Paket,130 TL,https://cdn.dsmcdn.com/ty466/product/media/images/20220703/22/134654334/395112645/1/1_org.jpg
323108874,Doğannboss,Kadın Happıness,65 TL,https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240519/00/7616f94f-a760-3232-a233-6e058ee18c4d/1_org.jpg
83713116,Under Armour,Live Sportstyle,112 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
823655573,Bershka,Fitilli kolsuz,520 TL,https://cdn.dsmcdn.com/ty1269/product/media/images/prod/SPM/PIM/20240422/13/c3090f29-de7d-3847-9263-cad41626b0e2/1_org.jpg
223115959,SAVO GİYİM,Montana Baskılı,280 TL,https://cdn.dsmcdn.com/ty300/product/media/images/20220120/15/30528248/360663217/1/1_org.jpg
824852063,Teenage Millionaire,Kadın,"89,90 TL",https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
683658792,BYCOOLMEN,Houston Kadın,185 TL,https://cdn.dsmcdn.com/ty814/product/media/images/20230407/3/319646702/904945905/1/1_org.jpg
827257442,Köstebek,Haki Yeşili Glop,124 TL,https://cdn.dsmcdn.com/ty1329/product/media/images/prod/QC/20240525/14/5c7654fe-22ab-3908-b57c-2e892f81290b/1_org.jpg
798196758,Calvin Klein,Bright White,"221,20 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
357040280,DAXİS Sportwear Company,,"1.330,99 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240516/10/ab26f71b-2085-3b79-adee-b9743d1b9a76/1_org.jpg
727881112,ÖZ PAMUK,Kadın 2 Li Adet,"74,80 TL",https://cdn.dsmcdn.com/ty915/product/media/images/20230529/17/370282096/957120319/1/1_org.jpg
811277966,Ltb,Logolu Bisiklet Yaka,149 TL,https://cdn.dsmcdn.com/ty1242/product/media/images/prod/SPM/PIM/20240406/04/84199918-a194-39a3-947b-ff077ad6793e/1_org.jpg
253362055,herotasarım,Usta Yoda Star,124 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/00/21ed2daa-c937-34e5-aec1-d0e157ce03fa/1_org.jpg
655477343,Quzu,Leopar Detaylı Crop,"299,99 TL",https://cdn.dsmcdn.com/ty1242/product/media/images/prod/SPM/PIM/20240406/12/54bd5394-886b-3229-a589-74dfba5aa05e/1_org.jpg
828628625,GHAND,ÇİFTLERE ÖZEL ATEŞ ve,"499,90 TL",https://cdn.dsmcdn.com/ty1311/product/media/images/prod/SPM/PIM/20240513/12/55009ea0-2833-3b45-a51b-a0e7d1b4485c/1_org.jpg
741432322,mercoledi,Ayıcık Baskılı,"124,85 TL",https://cdn.dsmcdn.com/ty961/product/media/images/20230705/12/391213862/975381246/1/1_org.jpg
822091658,Koton,Baskılı Tişört Kısa,"143,99 TL",https://cdn.dsmcdn.com/ty1259/product/media/images/prod/SPM/PIM/20240415/10/ffd9bde1-0a01-34ce-bc81-588a3f3f17cc/1_org.jpg
809069363,Ltb,Logolu Siyah T-shırt,"279,99 TL",https://cdn.dsmcdn.com/ty1190/product/media/images/prod/SPM/PIM/20240302/04/406300bd-4491-3dd0-93ff-b37a72725a46/1_org.jpg
817134766,Adrift,Y2K Unisex Harajuka,124 TL,https://cdn.dsmcdn.com/ty1222/product/media/images/prod/SPM/PIM/20240324/11/86963bab-a4d6-34fc-8d2c-a5375b9379f9/1_org.jpg
799001917,Mavi,Logo Baskılı Pembe,"299,99 TL",https://cdn.dsmcdn.com/ty1323/product/media/images/prod/QC/20240522/01/1ff74178-7db1-3a83-87b3-309a556dd72f/1_org.jpg
832099132,TRENDKOLİK,Trend Selection -,229 TL,https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240525/15/4d64abcc-5b30-37c0-984e-47d1a693ccd5/1_org.jpg
827362434,mercoledi,KADIN  Siyah,"185,40 TL",https://cdn.dsmcdn.com/ty1300/product/media/images/prod/SPM/PIM/20240507/18/74d13d93-9f0e-38ea-acea-bbc1ea9ce36b/1_org.jpg
221790479,Defacto,Coool Fitted Basic,"199,99 TL",https://cdn.dsmcdn.com/ty964/product/media/images/20230710/21/392739183/359013875/1/1_org.jpg
830470456,Teenage Millionaire,Kadın,"199,90 TL",https://cdn.dsmcdn.com/ty1321/product/media/images/prod/QC/20240520/09/33f063c1-da6f-364a-bbfc-a456965ef2f8/1_org.jpg
816733673,Mavi,Miav Baskılı Beyaz Crop,"349,99 TL",https://cdn.dsmcdn.com/ty1322/product/media/images/prod/QC/20240521/17/2ccdfb3b-a41d-3f23-8386-bb88d4fadc44/1_org.jpg
98112499,U.S. Polo Assn.,Kırmızı Kadın,510 TL,https://cdn.dsmcdn.com/ty103/product/media/images/20210413/16/79813688/163295169/1/1_org.jpg
83713116,Under Armour,Live Sportstyle,520 TL,https://cdn.dsmcdn.com/ty70/product/media/images/20210216/15/63343635/140928535/1/1_org.jpg
811425875,Ghassy Co,Ghassy Co. Erkek,"502,10 TL",https://cdn.dsmcdn.com/ty1195/product/media/images/prod/SPM/PIM/20240305/12/ca73bad5-c929-3b8b-b95d-d7c3f1084db8/1_org.jpg
831884088,Eldemir,Unisex Pamuk Siyah,124 TL,https://cdn.dsmcdn.com/ty1326/product/media/images/prod/QC/20240524/13/7864e914-0ed8-32d1-a8ef-98cd608105cd/1_org.jpg
824852063,Teenage Millionaire,Kadın,185 TL,https://cdn.dsmcdn.com/ty1318/product/media/images/prod/QC/20240517/11/7e099fb7-0bf1-3027-b51b-e101d5573e99/1_org.jpg
816615973,OFFSIDESIGN,Unisex Oversize,"249,90 TL",https://cdn.dsmcdn.com/ty1326/product/media/images/prod/QC/20240510/11/8ea614da-9dee-3668-ae58-40696bfc997a/1_org.jpg
772499035,Nautica,Erkek Yeşil Standart,229 TL,https://cdn.dsmcdn.com/ty1022/product/media/images/prod/SPM/PIM/20231020/11/eaf3110f-eac1-38d0-be9d-338b63f78917/1_org.jpg
798196758,Calvin Klein,Bright White,"1.330,99 TL",https://cdn.dsmcdn.com/ty1331/product/media/images/prod/QC/20240517/09/f7e63ce7-a050-37e4-abb5-ceda2737488c/1_org.jpg
814424268,Joza Outdoors,Kadın Erkek,"439,90 TL",https://cdn.dsmcdn.com/ty1206/product/media/images/prod/SPM/PIM/20240313/22/6fde00e6-c6c3-35b8-a7b4-41fa54b59114/1_org.jpg
743505085,Rooted,KARE HAVUZ YAKA,"140,22 TL",https://cdn.dsmcdn.com/ty968/product/media/images/20230714/9/393690967/978313519/1/1_org.jpg
811277966,Ltb,Logolu Bisiklet Yaka,"275,70 TL",https://cdn.dsmcdn.com/ty1242/product/media/images/prod/SPM/PIM/20240406/04/84199918-a194-39a3-947b-ff077ad6793e/1_org.jpg
319971184,Doğannboss,Kadın Sarı1 Önü,"107,59 TL",https://cdn.dsmcdn.com/ty997/product/media/images/prod/SPM/PIM/20230913/10/a56af501-4279-35ca-86e7-c28c12968939/1_org.jpg
822139346,CLAYES,Thousand Süprem,"124,99 TL",https://cdn.dsmcdn.com/ty1259/product/media/images/prod/SPM/PIM/20240415/12/4fcca783-7af2-3def-aedc-9975fade7eb1/1_org.jpg
